dt,AverageTemperature,MaxTemperature,MinTemperature
1983-12-31,24.66,28.66,20.66
1984-01-01,24.98,28.98,20.98
1984-01-02,24.49,28.49,20.49
1984-01-03,24.44,28.44,20.44
1984-01-04,24.02,28.02,20.02
1984-01-05,24.96,28.96,20.96
1984-01-06,25.71,29.71,21.71
1984-01-07,24.09,28.09,20.09
1984-01-08,25.08,29.08,21.08
1984-01-09,23.45,27.45,19.45
1984-01-10,23.62,27.62,19.62
1984-01-11,23.17,27.17,19.17
1984-01-12,26.86,30.86,22.86
1984-01-13,23.0,27.0,19.0
1984-01-14,23.69,27.69,19.69
1984-01-15,25.43,29.43,21.43
1984-01-16,23.31,27.31,19.31
1984-01-17,26.51,30.51,22.51
1984-01-18,25.86,29.86,21.86
1984-01-19,26.85,30.85,22.85
1984-01-20,25.01,29.01,21.01
1984-01-21,24.18,28.18,20.18
1984-01-22,25.18,29.18,21.18
1984-01-23,26.7,30.7,22.7
1984-01-24,25.06,29.06,21.06
1984-01-25,24.05,28.05,20.05
1984-01-26,26.49,30.49,22.49
1984-01-27,24.47,28.47,20.47
1984-01-28,22.99,26.99,18.99
1984-01-29,23.97,27.97,19.97
1984-01-30,24.25,28.25,20.25
1984-01-31,26.42,30.42,22.42
1984-02-01,25.6,29.6,21.6
1984-02-02,25.55,29.55,21.55
1984-02-03,25.11,29.11,21.11
1984-02-04,27.29,31.29,23.29
1984-02-05,27.55,31.55,23.55
1984-02-06,27.74,31.74,23.74
1984-02-07,25.28,29.28,21.28
1984-02-08,27.63,31.63,23.63
1984-02-09,26.94,30.94,22.94
1984-02-10,26.47,30.47,22.47
1984-02-11,24.75,28.75,20.75
1984-02-12,24.64,28.64,20.64
1984-02-13,24.43,28.43,20.43
1984-02-14,27.46,31.46,23.46
1984-02-15,24.95,28.95,20.95
1984-02-16,25.58,29.58,21.58
1984-02-17,25.75,29.75,21.75
1984-02-18,26.88,30.88,22.88
1984-02-19,27.15,31.15,23.15
1984-02-20,24.33,28.33,20.33
1984-02-21,25.48,29.48,21.48
1984-02-22,27.14,31.14,23.14
1984-02-23,27.04,31.04,23.04
1984-02-24,24.18,28.18,20.18
1984-02-25,24.4,28.4,20.4
1984-02-26,24.99,28.99,20.99
1984-02-27,24.07,28.07,20.07
1984-02-28,25.47,29.47,21.47
1984-02-29,24.2,28.2,20.2
1984-03-01,27.02,31.02,23.02
1984-03-02,25.74,29.74,21.74
1984-03-03,27.14,31.14,23.14
1984-03-04,25.22,29.22,21.22
1984-03-05,28.65,32.65,24.65
1984-03-06,28.48,32.480000000000004,24.48
1984-03-07,26.32,30.32,22.32
1984-03-08,25.72,29.72,21.72
1984-03-09,25.75,29.75,21.75
1984-03-10,26.68,30.68,22.68
1984-03-11,24.91,28.91,20.91
1984-03-12,27.31,31.31,23.31
1984-03-13,26.38,30.38,22.38
1984-03-14,26.26,30.26,22.26
1984-03-15,27.99,31.99,23.99
1984-03-16,27.59,31.59,23.59
1984-03-17,28.57,32.57,24.57
1984-03-18,26.16,30.16,22.16
1984-03-19,28.34,32.34,24.34
1984-03-20,27.83,31.83,23.83
1984-03-21,26.18,30.18,22.18
1984-03-22,27.24,31.24,23.24
1984-03-23,25.9,29.9,21.9
1984-03-24,28.25,32.25,24.25
1984-03-25,25.2,29.2,21.2
1984-03-26,25.6,29.6,21.6
1984-03-27,25.48,29.48,21.48
1984-03-28,26.36,30.36,22.36
1984-03-29,27.73,31.73,23.73
1984-03-30,26.86,30.86,22.86
1984-03-31,26.7,30.7,22.7
1984-04-01,24.93,28.93,20.93
1984-04-02,26.63,30.63,22.63
1984-04-03,25.18,29.18,21.18
1984-04-04,25.76,29.76,21.76
1984-04-05,28.66,32.66,24.66
1984-04-06,25.79,29.79,21.79
1984-04-07,28.36,32.36,24.36
1984-04-08,28.14,32.14,24.14
1984-04-09,25.57,29.57,21.57
1984-04-10,27.35,31.35,23.35
1984-04-11,25.39,29.39,21.39
1984-04-12,27.84,31.84,23.84
1984-04-13,27.48,31.48,23.48
1984-04-14,28.18,32.18,24.18
1984-04-15,26.85,30.85,22.85
1984-04-16,28.59,32.59,24.59
1984-04-17,25.13,29.13,21.13
1984-04-18,26.1,30.1,22.1
1984-04-19,27.79,31.79,23.79
1984-04-20,26.6,30.6,22.6
1984-04-21,25.62,29.62,21.62
1984-04-22,25.36,29.36,21.36
1984-04-23,28.2,32.2,24.2
1984-04-24,26.82,30.82,22.82
1984-04-25,28.46,32.46,24.46
1984-04-26,27.86,31.86,23.86
1984-04-27,26.57,30.57,22.57
1984-04-28,26.42,30.42,22.42
1984-04-29,26.99,30.99,22.99
1984-04-30,28.49,32.489999999999995,24.49
1984-05-01,27.38,31.38,23.38
1984-05-02,24.45,28.45,20.45
1984-05-03,27.21,31.21,23.21
1984-05-04,28.11,32.11,24.11
1984-05-05,27.27,31.27,23.27
1984-05-06,25.14,29.14,21.14
1984-05-07,26.36,30.36,22.36
1984-05-08,24.99,28.99,20.99
1984-05-09,25.87,29.87,21.87
1984-05-10,28.18,32.18,24.18
1984-05-11,28.12,32.120000000000005,24.12
1984-05-12,25.56,29.56,21.56
1984-05-13,25.79,29.79,21.79
1984-05-14,26.83,30.83,22.83
1984-05-15,28.28,32.28,24.28
1984-05-16,25.02,29.02,21.02
1984-05-17,25.46,29.46,21.46
1984-05-18,27.92,31.92,23.92
1984-05-19,26.4,30.4,22.4
1984-05-20,28.03,32.03,24.03
1984-05-21,25.17,29.17,21.17
1984-05-22,26.56,30.56,22.56
1984-05-23,25.74,29.74,21.74
1984-05-24,25.7,29.7,21.7
1984-05-25,26.22,30.22,22.22
1984-05-26,26.16,30.16,22.16
1984-05-27,25.86,29.86,21.86
1984-05-28,28.09,32.09,24.09
1984-05-29,27.36,31.36,23.36
1984-05-30,27.34,31.34,23.34
1984-05-31,25.59,29.59,21.59
1984-06-01,26.11,30.11,22.11
1984-06-02,26.92,30.92,22.92
1984-06-03,26.98,30.98,22.98
1984-06-04,25.18,29.18,21.18
1984-06-05,26.88,30.88,22.88
1984-06-06,26.74,30.74,22.74
1984-06-07,24.37,28.37,20.37
1984-06-08,27.26,31.26,23.26
1984-06-09,25.57,29.57,21.57
1984-06-10,25.75,29.75,21.75
1984-06-11,25.59,29.59,21.59
1984-06-12,26.07,30.07,22.07
1984-06-13,26.28,30.28,22.28
1984-06-14,25.79,29.79,21.79
1984-06-15,27.27,31.27,23.27
1984-06-16,26.31,30.31,22.31
1984-06-17,25.41,29.41,21.41
1984-06-18,25.47,29.47,21.47
1984-06-19,27.04,31.04,23.04
1984-06-20,25.19,29.19,21.19
1984-06-21,24.65,28.65,20.65
1984-06-22,24.04,28.04,20.04
1984-06-23,27.3,31.3,23.3
1984-06-24,27.47,31.47,23.47
1984-06-25,24.28,28.28,20.28
1984-06-26,25.14,29.14,21.14
1984-06-27,24.5,28.5,20.5
1984-06-28,24.26,28.26,20.26
1984-06-29,27.4,31.4,23.4
1984-06-30,24.03,28.03,20.03
1984-07-01,27.16,31.16,23.16
1984-07-02,23.63,27.63,19.63
1984-07-03,26.69,30.69,22.69
1984-07-04,25.51,29.51,21.51
1984-07-05,24.71,28.71,20.71
1984-07-06,24.61,28.61,20.61
1984-07-07,26.27,30.27,22.27
1984-07-08,24.5,28.5,20.5
1984-07-09,25.87,29.87,21.87
1984-07-10,25.31,29.31,21.31
1984-07-11,25.18,29.18,21.18
1984-07-12,26.84,30.84,22.84
1984-07-13,25.46,29.46,21.46
1984-07-14,26.55,30.55,22.55
1984-07-15,26.14,30.14,22.14
1984-07-16,23.39,27.39,19.39
1984-07-17,26.33,30.33,22.33
1984-07-18,24.11,28.11,20.11
1984-07-19,26.85,30.85,22.85
1984-07-20,23.41,27.41,19.41
1984-07-21,24.57,28.57,20.57
1984-07-22,23.64,27.64,19.64
1984-07-23,25.14,29.14,21.14
1984-07-24,26.52,30.52,22.52
1984-07-25,24.43,28.43,20.43
1984-07-26,23.84,27.84,19.84
1984-07-27,24.56,28.56,20.56
1984-07-28,26.5,30.5,22.5
1984-07-29,23.8,27.8,19.8
1984-07-30,24.15,28.15,20.15
1984-07-31,23.52,27.52,19.52
1984-08-01,26.29,30.29,22.29
1984-08-02,25.05,29.05,21.05
1984-08-03,24.71,28.71,20.71
1984-08-04,26.34,30.34,22.34
1984-08-05,24.81,28.81,20.81
1984-08-06,26.38,30.38,22.38
1984-08-07,26.73,30.73,22.73
1984-08-08,24.34,28.34,20.34
1984-08-09,27.37,31.37,23.37
1984-08-10,24.12,28.12,20.12
1984-08-11,24.63,28.63,20.63
1984-08-12,24.19,28.19,20.19
1984-08-13,24.85,28.85,20.85
1984-08-14,25.39,29.39,21.39
1984-08-15,25.56,29.56,21.56
1984-08-16,26.88,30.88,22.88
1984-08-17,27.03,31.03,23.03
1984-08-18,24.35,28.35,20.35
1984-08-19,25.96,29.96,21.96
1984-08-20,23.92,27.92,19.92
1984-08-21,25.31,29.31,21.31
1984-08-22,24.76,28.76,20.76
1984-08-23,24.74,28.74,20.74
1984-08-24,25.4,29.4,21.4
1984-08-25,26.39,30.39,22.39
1984-08-26,23.75,27.75,19.75
1984-08-27,26.99,30.99,22.99
1984-08-28,26.41,30.41,22.41
1984-08-29,24.18,28.18,20.18
1984-08-30,27.23,31.23,23.23
1984-08-31,25.5,29.5,21.5
1984-09-01,26.82,30.82,22.82
1984-09-02,23.61,27.61,19.61
1984-09-03,24.96,28.96,20.96
1984-09-04,23.98,27.98,19.98
1984-09-05,24.04,28.04,20.04
1984-09-06,25.18,29.18,21.18
1984-09-07,26.51,30.51,22.51
1984-09-08,26.04,30.04,22.04
1984-09-09,25.72,29.72,21.72
1984-09-10,25.06,29.06,21.06
1984-09-11,26.51,30.51,22.51
1984-09-12,24.79,28.79,20.79
1984-09-13,26.32,30.32,22.32
1984-09-14,26.16,30.16,22.16
1984-09-15,23.68,27.68,19.68
1984-09-16,25.9,29.9,21.9
1984-09-17,22.87,26.87,18.87
1984-09-18,24.11,28.11,20.11
1984-09-19,23.74,27.74,19.74
1984-09-20,24.85,28.85,20.85
1984-09-21,25.77,29.77,21.77
1984-09-22,23.21,27.21,19.21
1984-09-23,24.88,28.88,20.88
1984-09-24,26.57,30.57,22.57
1984-09-25,23.73,27.73,19.73
1984-09-26,25.53,29.53,21.53
1984-09-27,25.19,29.19,21.19
1984-09-28,22.86,26.86,18.86
1984-09-29,24.72,28.72,20.72
1984-09-30,25.66,29.66,21.66
1984-10-01,23.31,27.31,19.31
1984-10-02,26.65,30.65,22.65
1984-10-03,25.21,29.21,21.21
1984-10-04,23.25,27.25,19.25
1984-10-05,24.03,28.03,20.03
1984-10-06,26.94,30.94,22.94
1984-10-07,25.46,29.46,21.46
1984-10-08,23.56,27.56,19.56
1984-10-09,24.28,28.28,20.28
1984-10-10,24.96,28.96,20.96
1984-10-11,23.21,27.21,19.21
1984-10-12,24.78,28.78,20.78
1984-10-13,25.09,29.09,21.09
1984-10-14,24.1,28.1,20.1
1984-10-15,25.48,29.48,21.48
1984-10-16,26.14,30.14,22.14
1984-10-17,24.07,28.07,20.07
1984-10-18,25.61,29.61,21.61
1984-10-19,25.69,29.69,21.69
1984-10-20,26.92,30.92,22.92
1984-10-21,26.24,30.24,22.24
1984-10-22,26.52,30.52,22.52
1984-10-23,25.09,29.09,21.09
1984-10-24,23.87,27.87,19.87
1984-10-25,27.11,31.11,23.11
1984-10-26,23.65,27.65,19.65
1984-10-27,25.02,29.02,21.02
1984-10-28,23.4,27.4,19.4
1984-10-29,26.91,30.91,22.91
1984-10-30,26.99,30.99,22.99
1984-10-31,26.01,30.01,22.01
1984-11-01,24.25,28.25,20.25
1984-11-02,23.87,27.87,19.87
1984-11-03,23.91,27.91,19.91
1984-11-04,23.36,27.36,19.36
1984-11-05,24.95,28.95,20.95
1984-11-06,23.42,27.42,19.42
1984-11-07,24.12,28.12,20.12
1984-11-08,25.36,29.36,21.36
1984-11-09,25.76,29.76,21.76
1984-11-10,22.95,26.95,18.95
1984-11-11,24.57,28.57,20.57
1984-11-12,25.46,29.46,21.46
1984-11-13,26.26,30.26,22.26
1984-11-14,24.75,28.75,20.75
1984-11-15,26.73,30.73,22.73
1984-11-16,23.91,27.91,19.91
1984-11-17,22.9,26.9,18.9
1984-11-18,24.79,28.79,20.79
1984-11-19,23.87,27.87,19.87
1984-11-20,26.14,30.14,22.14
1984-11-21,23.78,27.78,19.78
1984-11-22,24.09,28.09,20.09
1984-11-23,26.01,30.01,22.01
1984-11-24,25.71,29.71,21.71
1984-11-25,25.08,29.08,21.08
1984-11-26,25.67,29.67,21.67
1984-11-27,24.52,28.52,20.52
1984-11-28,22.87,26.87,18.87
1984-11-29,22.9,26.9,18.9
1984-11-30,24.89,28.89,20.89
1984-12-01,23.49,27.49,19.49
1984-12-02,23.36,27.36,19.36
1984-12-03,27.02,31.02,23.02
1984-12-04,26.6,30.6,22.6
1984-12-05,23.77,27.77,19.77
1984-12-06,23.16,27.16,19.16
1984-12-07,26.93,30.93,22.93
1984-12-08,24.27,28.27,20.27
1984-12-09,23.9,27.9,19.9
1984-12-10,25.93,29.93,21.93
1984-12-11,23.6,27.6,19.6
1984-12-12,24.22,28.22,20.22
1984-12-13,27.06,31.06,23.06
1984-12-14,25.72,29.72,21.72
1984-12-15,25.24,29.24,21.24
1984-12-16,24.75,28.75,20.75
1984-12-17,26.26,30.26,22.26
1984-12-18,23.72,27.72,19.72
1984-12-19,27.03,31.03,23.03
1984-12-20,26.6,30.6,22.6
1984-12-21,25.63,29.63,21.63
1984-12-22,23.33,27.33,19.33
1984-12-23,25.96,29.96,21.96
1984-12-24,26.81,30.81,22.81
1984-12-25,25.26,29.26,21.26
1984-12-26,24.58,28.58,20.58
1984-12-27,23.64,27.64,19.64
1984-12-28,26.18,30.18,22.18
1984-12-29,26.7,30.7,22.7
1984-12-30,23.56,27.56,19.56
1984-12-31,26.2,30.2,22.2
1985-01-01,23.15,27.15,19.15
1985-01-02,26.95,30.95,22.95
1985-01-03,25.54,29.54,21.54
1985-01-04,25.29,29.29,21.29
1985-01-05,24.26,28.26,20.26
1985-01-06,26.8,30.8,22.8
1985-01-07,24.14,28.14,20.14
1985-01-08,26.39,30.39,22.39
1985-01-09,27.02,31.02,23.02
1985-01-10,26.21,30.21,22.21
1985-01-11,25.16,29.16,21.16
1985-01-12,23.34,27.34,19.34
1985-01-13,24.97,28.97,20.97
1985-01-14,24.83,28.83,20.83
1985-01-15,23.89,27.89,19.89
1985-01-16,24.77,28.77,20.77
1985-01-17,24.51,28.51,20.51
1985-01-18,23.73,27.73,19.73
1985-01-19,24.85,28.85,20.85
1985-01-20,24.13,28.13,20.13
1985-01-21,25.17,29.17,21.17
1985-01-22,23.22,27.22,19.22
1985-01-23,26.7,30.7,22.7
1985-01-24,26.35,30.35,22.35
1985-01-25,25.29,29.29,21.29
1985-01-26,26.49,30.49,22.49
1985-01-27,26.93,30.93,22.93
1985-01-28,23.52,27.52,19.52
1985-01-29,25.6,29.6,21.6
1985-01-30,27.07,31.07,23.07
1985-01-31,27.03,31.03,23.03
1985-02-01,26.49,30.49,22.49
1985-02-02,24.59,28.59,20.59
1985-02-03,26.41,30.41,22.41
1985-02-04,24.09,28.09,20.09
1985-02-05,24.88,28.88,20.88
1985-02-06,27.9,31.9,23.9
1985-02-07,25.4,29.4,21.4
1985-02-08,26.63,30.63,22.63
1985-02-09,25.2,29.2,21.2
1985-02-10,27.87,31.87,23.87
1985-02-11,26.99,30.99,22.99
1985-02-12,25.4,29.4,21.4
1985-02-13,27.25,31.25,23.25
1985-02-14,24.51,28.51,20.51
1985-02-15,25.65,29.65,21.65
1985-02-16,24.96,28.96,20.96
1985-02-17,26.81,30.81,22.81
1985-02-18,24.49,28.49,20.49
1985-02-19,25.67,29.67,21.67
1985-02-20,25.19,29.19,21.19
1985-02-21,26.11,30.11,22.11
1985-02-22,25.48,29.48,21.48
1985-02-23,26.91,30.91,22.91
1985-02-24,24.18,28.18,20.18
1985-02-25,26.62,30.62,22.62
1985-02-26,25.0,29.0,21.0
1985-02-27,25.15,29.15,21.15
1985-02-28,27.28,31.28,23.28
1985-03-01,28.69,32.69,24.69
1985-03-02,26.14,30.14,22.14
1985-03-03,28.18,32.18,24.18
1985-03-04,25.29,29.29,21.29
1985-03-05,27.41,31.41,23.41
1985-03-06,27.87,31.87,23.87
1985-03-07,25.49,29.49,21.49
1985-03-08,26.57,30.57,22.57
1985-03-09,28.44,32.44,24.44
1985-03-10,25.28,29.28,21.28
1985-03-11,24.94,28.94,20.94
1985-03-12,27.23,31.23,23.23
1985-03-13,26.61,30.61,22.61
1985-03-14,28.06,32.06,24.06
1985-03-15,28.56,32.56,24.56
1985-03-16,26.07,30.07,22.07
1985-03-17,26.42,30.42,22.42
1985-03-18,26.82,30.82,22.82
1985-03-19,27.22,31.22,23.22
1985-03-20,28.81,32.81,24.81
1985-03-21,27.66,31.66,23.66
1985-03-22,26.43,30.43,22.43
1985-03-23,25.93,29.93,21.93
1985-03-24,28.65,32.65,24.65
1985-03-25,25.41,29.41,21.41
1985-03-26,27.75,31.75,23.75
1985-03-27,28.57,32.57,24.57
1985-03-28,27.53,31.53,23.53
1985-03-29,26.56,30.56,22.56
1985-03-30,25.67,29.67,21.67
1985-03-31,26.34,30.34,22.34
1985-04-01,27.83,31.83,23.83
1985-04-02,27.6,31.6,23.6
1985-04-03,28.71,32.71,24.71
1985-04-04,28.47,32.47,24.47
1985-04-05,28.26,32.260000000000005,24.26
1985-04-06,28.65,32.65,24.65
1985-04-07,26.11,30.11,22.11
1985-04-08,26.48,30.48,22.48
1985-04-09,26.52,30.52,22.52
1985-04-10,27.24,31.24,23.24
1985-04-11,27.67,31.67,23.67
1985-04-12,26.15,30.15,22.15
1985-04-13,25.08,29.08,21.08
1985-04-14,26.6,30.6,22.6
1985-04-15,26.23,30.23,22.23
1985-04-16,28.77,32.769999999999996,24.77
1985-04-17,28.55,32.55,24.55
1985-04-18,28.44,32.44,24.44
1985-04-19,27.61,31.61,23.61
1985-04-20,26.38,30.38,22.38
1985-04-21,27.2,31.2,23.2
1985-04-22,28.26,32.260000000000005,24.26
1985-04-23,25.39,29.39,21.39
1985-04-24,28.2,32.2,24.2
1985-04-25,25.16,29.16,21.16
1985-04-26,28.27,32.269999999999996,24.27
1985-04-27,28.23,32.230000000000004,24.23
1985-04-28,25.2,29.2,21.2
1985-04-29,27.51,31.51,23.51
1985-04-30,27.01,31.01,23.01
1985-05-01,25.41,29.41,21.41
1985-05-02,25.32,29.32,21.32
1985-05-03,27.82,31.82,23.82
1985-05-04,27.0,31.0,23.0
1985-05-05,28.66,32.66,24.66
1985-05-06,28.66,32.66,24.66
1985-05-07,28.7,32.7,24.7
1985-05-08,25.2,29.2,21.2
1985-05-09,28.48,32.480000000000004,24.48
1985-05-10,25.71,29.71,21.71
1985-05-11,26.56,30.56,22.56
1985-05-12,27.76,31.76,23.76
1985-05-13,25.54,29.54,21.54
1985-05-14,27.0,31.0,23.0
1985-05-15,25.47,29.47,21.47
1985-05-16,25.15,29.15,21.15
1985-05-17,25.2,29.2,21.2
1985-05-18,26.16,30.16,22.16
1985-05-19,24.75,28.75,20.75
1985-05-20,26.43,30.43,22.43
1985-05-21,27.39,31.39,23.39
1985-05-22,26.34,30.34,22.34
1985-05-23,25.07,29.07,21.07
1985-05-24,24.98,28.98,20.98
1985-05-25,25.84,29.84,21.84
1985-05-26,25.41,29.41,21.41
1985-05-27,28.59,32.59,24.59
1985-05-28,25.33,29.33,21.33
1985-05-29,27.95,31.95,23.95
1985-05-30,27.07,31.07,23.07
1985-05-31,27.01,31.01,23.01
1985-06-01,26.26,30.26,22.26
1985-06-02,28.1,32.1,24.1
1985-06-03,25.67,29.67,21.67
1985-06-04,27.36,31.36,23.36
1985-06-05,26.43,30.43,22.43
1985-06-06,25.79,29.79,21.79
1985-06-07,28.03,32.03,24.03
1985-06-08,26.6,30.6,22.6
1985-06-09,24.69,28.69,20.69
1985-06-10,25.88,29.88,21.88
1985-06-11,27.34,31.34,23.34
1985-06-12,26.98,30.98,22.98
1985-06-13,27.88,31.88,23.88
1985-06-14,25.25,29.25,21.25
1985-06-15,27.24,31.24,23.24
1985-06-16,26.05,30.05,22.05
1985-06-17,26.5,30.5,22.5
1985-06-18,28.03,32.03,24.03
1985-06-19,28.13,32.129999999999995,24.13
1985-06-20,27.66,31.66,23.66
1985-06-21,25.65,29.65,21.65
1985-06-22,27.76,31.76,23.76
1985-06-23,26.76,30.76,22.76
1985-06-24,25.93,29.93,21.93
1985-06-25,24.35,28.35,20.35
1985-06-26,27.29,31.29,23.29
1985-06-27,26.22,30.22,22.22
1985-06-28,27.35,31.35,23.35
1985-06-29,27.2,31.2,23.2
1985-06-30,27.38,31.38,23.38
1985-07-01,24.57,28.57,20.57
1985-07-02,26.57,30.57,22.57
1985-07-03,25.57,29.57,21.57
1985-07-04,25.26,29.26,21.26
1985-07-05,26.07,30.07,22.07
1985-07-06,23.46,27.46,19.46
1985-07-07,23.78,27.78,19.78
1985-07-08,24.54,28.54,20.54
1985-07-09,27.3,31.3,23.3
1985-07-10,23.93,27.93,19.93
1985-07-11,24.69,28.69,20.69
1985-07-12,23.57,27.57,19.57
1985-07-13,24.7,28.7,20.7
1985-07-14,24.65,28.65,20.65
1985-07-15,27.16,31.16,23.16
1985-07-16,26.75,30.75,22.75
1985-07-17,24.9,28.9,20.9
1985-07-18,23.47,27.47,19.47
1985-07-19,26.69,30.69,22.69
1985-07-20,26.01,30.01,22.01
1985-07-21,23.98,27.98,19.98
1985-07-22,27.35,31.35,23.35
1985-07-23,23.77,27.77,19.77
1985-07-24,26.84,30.84,22.84
1985-07-25,24.55,28.55,20.55
1985-07-26,25.11,29.11,21.11
1985-07-27,26.55,30.55,22.55
1985-07-28,26.08,30.08,22.08
1985-07-29,27.12,31.12,23.12
1985-07-30,25.85,29.85,21.85
1985-07-31,23.76,27.76,19.76
1985-08-01,26.88,30.88,22.88
1985-08-02,26.42,30.42,22.42
1985-08-03,26.19,30.19,22.19
1985-08-04,23.55,27.55,19.55
1985-08-05,24.92,28.92,20.92
1985-08-06,24.01,28.01,20.01
1985-08-07,26.63,30.63,22.63
1985-08-08,26.14,30.14,22.14
1985-08-09,26.87,30.87,22.87
1985-08-10,27.21,31.21,23.21
1985-08-11,26.44,30.44,22.44
1985-08-12,27.32,31.32,23.32
1985-08-13,25.8,29.8,21.8
1985-08-14,23.49,27.49,19.49
1985-08-15,23.4,27.4,19.4
1985-08-16,24.71,28.71,20.71
1985-08-17,26.63,30.63,22.63
1985-08-18,26.8,30.8,22.8
1985-08-19,27.18,31.18,23.18
1985-08-20,23.6,27.6,19.6
1985-08-21,23.52,27.52,19.52
1985-08-22,26.99,30.99,22.99
1985-08-23,24.56,28.56,20.56
1985-08-24,25.57,29.57,21.57
1985-08-25,27.27,31.27,23.27
1985-08-26,24.94,28.94,20.94
1985-08-27,26.0,30.0,22.0
1985-08-28,24.94,28.94,20.94
1985-08-29,26.41,30.41,22.41
1985-08-30,25.45,29.45,21.45
1985-08-31,24.29,28.29,20.29
1985-09-01,24.48,28.48,20.48
1985-09-02,24.42,28.42,20.42
1985-09-03,25.52,29.52,21.52
1985-09-04,26.2,30.2,22.2
1985-09-05,27.19,31.19,23.19
1985-09-06,26.17,30.17,22.17
1985-09-07,26.51,30.51,22.51
1985-09-08,24.07,28.07,20.07
1985-09-09,24.89,28.89,20.89
1985-09-10,25.05,29.05,21.05
1985-09-11,26.14,30.14,22.14
1985-09-12,24.57,28.57,20.57
1985-09-13,24.6,28.6,20.6
1985-09-14,24.81,28.81,20.81
1985-09-15,26.63,30.63,22.63
1985-09-16,25.7,29.7,21.7
1985-09-17,23.69,27.69,19.69
1985-09-18,23.7,27.7,19.7
1985-09-19,24.88,28.88,20.88
1985-09-20,26.46,30.46,22.46
1985-09-21,26.14,30.14,22.14
1985-09-22,26.22,30.22,22.22
1985-09-23,26.46,30.46,22.46
1985-09-24,24.54,28.54,20.54
1985-09-25,25.58,29.58,21.58
1985-09-26,25.56,29.56,21.56
1985-09-27,26.35,30.35,22.35
1985-09-28,27.22,31.22,23.22
1985-09-29,24.5,28.5,20.5
1985-09-30,26.56,30.56,22.56
1985-10-01,25.57,29.57,21.57
1985-10-02,25.25,29.25,21.25
1985-10-03,26.03,30.03,22.03
1985-10-04,26.71,30.71,22.71
1985-10-05,23.08,27.08,19.08
1985-10-06,23.52,27.52,19.52
1985-10-07,25.96,29.96,21.96
1985-10-08,23.27,27.27,19.27
1985-10-09,24.99,28.99,20.99
1985-10-10,23.81,27.81,19.81
1985-10-11,24.03,28.03,20.03
1985-10-12,25.74,29.74,21.74
1985-10-13,23.05,27.05,19.05
1985-10-14,26.42,30.42,22.42
1985-10-15,24.71,28.71,20.71
1985-10-16,24.94,28.94,20.94
1985-10-17,25.09,29.09,21.09
1985-10-18,25.51,29.51,21.51
1985-10-19,24.31,28.31,20.31
1985-10-20,23.33,27.33,19.33
1985-10-21,24.2,28.2,20.2
1985-10-22,23.6,27.6,19.6
1985-10-23,25.15,29.15,21.15
1985-10-24,24.2,28.2,20.2
1985-10-25,26.76,30.76,22.76
1985-10-26,26.79,30.79,22.79
1985-10-27,25.41,29.41,21.41
1985-10-28,25.4,29.4,21.4
1985-10-29,26.87,30.87,22.87
1985-10-30,26.48,30.48,22.48
1985-10-31,25.99,29.99,21.99
1985-11-01,24.24,28.24,20.24
1985-11-02,24.45,28.45,20.45
1985-11-03,23.8,27.8,19.8
1985-11-04,24.94,28.94,20.94
1985-11-05,26.95,30.95,22.95
1985-11-06,26.64,30.64,22.64
1985-11-07,23.46,27.46,19.46
1985-11-08,23.09,27.09,19.09
1985-11-09,26.58,30.58,22.58
1985-11-10,25.14,29.14,21.14
1985-11-11,23.79,27.79,19.79
1985-11-12,25.68,29.68,21.68
1985-11-13,25.57,29.57,21.57
1985-11-14,23.48,27.48,19.48
1985-11-15,24.03,28.03,20.03
1985-11-16,23.23,27.23,19.23
1985-11-17,23.83,27.83,19.83
1985-11-18,23.52,27.52,19.52
1985-11-19,23.76,27.76,19.76
1985-11-20,25.73,29.73,21.73
1985-11-21,23.19,27.19,19.19
1985-11-22,23.4,27.4,19.4
1985-11-23,23.53,27.53,19.53
1985-11-24,24.26,28.26,20.26
1985-11-25,24.19,28.19,20.19
1985-11-26,24.01,28.01,20.01
1985-11-27,25.99,29.99,21.99
1985-11-28,26.98,30.98,22.98
1985-11-29,25.13,29.13,21.13
1985-11-30,26.77,30.77,22.77
1985-12-01,24.59,28.59,20.59
1985-12-02,23.43,27.43,19.43
1985-12-03,24.64,28.64,20.64
1985-12-04,24.18,28.18,20.18
1985-12-05,24.97,28.97,20.97
1985-12-06,25.63,29.63,21.63
1985-12-07,24.84,28.84,20.84
1985-12-08,26.74,30.74,22.74
1985-12-09,26.54,30.54,22.54
1985-12-10,25.81,29.81,21.81
1985-12-11,24.96,28.96,20.96
1985-12-12,23.53,27.53,19.53
1985-12-13,24.59,28.59,20.59
1985-12-14,25.82,29.82,21.82
1985-12-15,24.14,28.14,20.14
1985-12-16,23.42,27.42,19.42
1985-12-17,26.63,30.63,22.63
1985-12-18,25.84,29.84,21.84
1985-12-19,25.46,29.46,21.46
1985-12-20,26.17,30.17,22.17
1985-12-21,26.34,30.34,22.34
1985-12-22,24.93,28.93,20.93
1985-12-23,26.52,30.52,22.52
1985-12-24,26.67,30.67,22.67
1985-12-25,24.09,28.09,20.09
1985-12-26,25.43,29.43,21.43
1985-12-27,25.11,29.11,21.11
1985-12-28,25.15,29.15,21.15
1985-12-29,26.75,30.75,22.75
1985-12-30,24.22,28.22,20.22
1985-12-31,26.93,30.93,22.93
1986-01-01,26.79,30.79,22.79
